ATS,Building_C,Location_C,Name,Geographic,Latitude,Longitude,latitude,longitude
84Q342,QBAW,Q342,Rochdale Early Advantage Charter School,28,40.680016,-73.778613,4965258.0502,-8212997.6306
84Q359,QABE,Q359,Academy of the City Charter School,30,40.756181,-73.902197,4976444.6630000025,-8226754.9385
84Q372,QACG,Q372,Growing Up Green Charter School II,28,40.713084,-73.807561,4970113.2880000025,-8216220.1072
84Q373,Q410,Q373,New Visions Charter High School for the Humanities,27,40.586012,-73.825317,4951468.970399998,-8218196.6961
84Q374,Q781,Q374,Success Academy Charter School - South Jamaica,27,40.675626,-73.799756,4964613.665799998,-8215351.2586
84Q375,Q053,Q375,Success Academy Charter School - Far Rockaway,27,40.604019,-73.749891,4954108.844499998,-8209800.3122000005
84Q380,QBZZ,Q380,Forte Preparatory Academy Charter School,24,40.737387,-73.87786,4973683.134400003,-8224045.756100001
84Q385,QCPP,Q385,Elm Community Charter School,24,40.73793,-73.883528,4973762.910099998,-8224676.715
84Q386,QBQB,Q386,Our World Neighborhood Charter School 2,27,40.671281,-73.856042,4963975.928499997,-8221616.987400001
84Q387,QCNB,Q387,Valence College Preparatory Charter School,28,40.729413,-73.858853,4972511.696800001,-8221929.9065000005
84Q388,QCOM,Q388,New Dawn Charter High School II,28,40.706074,-73.799776,4969083.837300003,-8215353.484999999
84Q414,QCPN,Q414,Renaissance Charter School 2,24,40.741153,-73.881555,4974236.435599998,-8224457.081599999
84Q416,QAOC,Q416,Achievement First Legacy Charter School,29,40.688263,-73.763472,4966468.6976,-8211312.142200001
84Q418,QCQV,Q418,Our World Neighborhood Charter School 3,24,40.750857,-73.858255,4975662.2927,-8221863.3375
84Q422,Q390,Q422,Success Academy Charter School - NYC 14,28,40.683802,-73.813926,4965813.810800001,-8216928.6558
84Q423,QCOD,Q423,Central Queens Academy Charter School II,24,40.736886,-73.875053,4973609.529799998,-8223733.282299999
84Q704,QACS,Q704,Merrick Academy - Queens Public Charter School,29,40.676318,-73.753009,4964715.237999998,-8210147.406400001
84Q705,Q885,Q705,Renaissance Charter School,30,40.749934,-73.884817,4975526.662799999,-8224820.205800001
84Q706,QAEA,Q706,Our World Neighborhood Charter School,30,40.755714,-73.924175,4976376.034100004,-8229201.518300001
84R012,RALZ,R012,New Ventures Charter School,31,40.605658,-74.180964,4954349.161600001,-8257787.139
84R067,RALZ,R067,John W. Lavelle Preparatory Charter School,31,40.605658,-74.180964,4954349.161600001,-8257787.139
84R070,RALZ,R070,Lois and Richard Nicotra Early College Charter Sch,31,40.605658,-74.180964,4954349.161600001,-8257787.139
84R073,RABC,R073,New World Preparatory Charter School,31,40.63324,-74.125447,4958394.2348000035,-8251607.014900001
84R076,R080,R076,Bridge Preparatory Charter School,31,40.607637,-74.105883,4954639.3386999965,-8249429.1603
84R077,RAKJ,R077,Hellenic Classical Charter School - Staten Island,31,40.608079,-74.161318,4954704.149599999,-8255600.156300001
84R083,RALZ,R083,Richmond Preparatory Charter School,31,40.605658,-74.180964,4954349.161600001,-8257787.139
84R088,RAMT,R088,Staten Island Hebrew Public Charter School,31,40.575685,-74.083179,4949955.325499997,-8246901.762599999
84X124,X193,X124,Children's Aid College Preparatory Charter School,12,40.843705,-73.890145,4989315.448700003,-8225413.316
84X133,X004,X133,Icahn Charter School 6,9,40.841758,-73.897943,4989028.949199997,-8226281.385399999
84X165,XBPV,X165,Grand Concourse Academy Charter School,8,40.818442,-73.858773,4985598.671599999,-8221921.001
84X177,X862,X177,Mott Hall Charter School,9,40.83093,-73.901859,4987435.770900004,-8226717.3126
84X185,X716,X185,Pharos Academy Charter School,12,40.823228,-73.897394,4986302.695200004,-8226220.271
84X200,X401,X200,New Visions AIM Charter High School II,12,40.823124,-73.898265,4986287.396200001,-8226317.2303
84X202,X650,X202,New Visions Charter High School for Advanced Math,8,40.821723,-73.902892,4986081.303300001,-8226832.305600001
84X208,X650,X208,New Visions Charter High School for the Humanities,8,40.821723,-73.902892,4986081.303300001,-8226832.305600001
84X233,XAGV,X233,Family Life Academy Charter School II,7,40.811562,-73.925416,4984586.7082,-8229339.6658
84X255,XAJK,X255,Bronx Charter School for Excellence,11,40.834025,-73.858533,4987891.127300002,-8221894.2842999995
84X309,XAXD,X309,South Bronx Charter School for International Cultu,7,40.803052,-73.918037,4983335.137100004,-8228518.2393
84X345,X074,X345,Leaders In Our Neighborhood Charter School,8,40.815827,-73.885284,4985214.024899997,-8224872.192
84X346,X116,X346,South Bronx Classical Charter School,12,40.822056,-73.894368,4986130.288599998,-8225883.418299999
84X347,XBAA,X347,International Leadership Charter High School,10,40.880853,-73.909955,4994783.361100003,-8227618.555199999
84X362,X093,X362,Icahn Charter School 7,8,40.822522,-73.877274,4986198.839000002,-8223980.5229
84X364,X154,X364,South Bronx Classical Charter School II,7,40.808194,-73.925459,4984091.355099998,-8229344.452500001
84X378,X498,X378,Icahn Charter School 2,11,40.845023,-73.857989,4989509.3961,-8221833.726500001
84X380,X145,X380,Success Academy Charter School - Bronx 3,9,40.827438,-73.914067,4986922.0309000015,-8228076.300899999
84X387,XAEJ,X387,Brilla College Preparatory Charter School,7,40.812804,-73.919316,4984769.383400001,-8228660.616900001
84X389,X156,X389,Bronx Global Learning Institute for Girls Charter,7,40.823014,-73.922527,4986271.214599997,-8229018.0638
84X393,X162,X393,University Prep Charter High School,7,40.814857,-73.912038,4985071.349100001,-8227850.433700001
84X394,XASK,X394,Mott Haven Charter School,7,40.806389,-73.92115,4983825.892700002,-8228864.776900001
84X395,XAEU,X395,"NYC Charter High School for Architecture, Engineer",7,40.821682,-73.910421,4986075.272100002,-8227670.43
84X398,XAUT,X398,Bronx Community Charter School,10,40.872455,-73.875451,4993546.968900003,-8223777.587400001
84X407,XAFR,X407,Bronx Charter School for Children,7,40.81264,-73.919913,4984745.261799999,-8228727.0746
84X419,XAUV,X419,Bronx Academy of Promise Charter School,9,40.839503,-73.919597,4988697.1382,-8228691.897700001
84X422,XAGA,X422,Icahn Charter School 3,11,40.856531,-73.843013,4991202.994900003,-8220166.605799999
84X429,XABN,X429,Charter High School for Law and Social Justice,10,40.853728,-73.911708,4990790.458499998,-8227813.6982
84X460,XAZI,X460,Atmosphere Academy Public Charter School,10,40.875161,-73.910426,4993945.341600001,-8227670.9866
84X461,XAWW,X461,Nuasin Next Generation Charter School,9,40.834599,-73.929797,4987975.580200002,-8229827.3565
84X464,X131,X464,Success Academy Charter School - Bronx 4,8,40.822925,-73.859998,4986258.122199997,-8222057.3674
84X465,XBCA,X465,Boys Preparatory Charter School of New York,7,40.820298,-73.927397,4985871.684299998,-8229560.1897
84X471,X030,X471,American Dream Charter School,7,40.809023,-73.917417,4984213.279100001,-8228449.2212000005
84X472,XBAV,X472,Family Life Academy Charter School III,7,40.816245,-73.929949,4985275.508500002,-8229844.2771000005
84X482,X158,X482,Dr. Richard Izquierdo Health and Science Charter S,12,40.826933,-73.900593,4986847.737899996,-8226576.382099999
84X484,X144,X484,Bronx Charter School for Better Learning II,11,40.863842,-73.836525,4992279.086300001,-8219444.3649
84X486,XAAV,X486,Rosalyn Yalow Charter School,7,40.820059,-73.925045,4985836.527599998,-8229298.3663
84X487,X052,X487,Girls Preparatory Charter School of the Bronx,8,40.816078,-73.901599,4985250.944399998,-8226688.3695
84X488,X160,X488,The Equality Charter School,11,40.864073,-73.823816,4992313.0886999965,-8218029.6055
84X489,XBBZ,X489,South Bronx Classical Charter School III,9,40.829793,-73.906403,4987268.493500002,-8227223.1483
84X491,X065,X491,Academic Leadership Charter School,7,40.807916,-73.912557,4984050.468999997,-8227908.2085
84X492,XBBM,X492,South Bronx Early College Academy Charter School,8,40.818069,-73.904223,4985543.805200003,-8226980.4717999995
84X493,X183,X493,Success Academy Charter School - Bronx 1,7,40.813681,-73.925995,4984898.3759,-8229404.1197999995
84X494,X055,X494,Success Academy Charter School - Bronx 2,9,40.835934,-73.90497,4988172.002300002,-8227063.6274999995
84X496,XAGA,X496,Icahn Charter School 4,11,40.856531,-73.843013,4991202.994900003,-8220166.605799999
84X497,XBBX,X497,Storefront Academy Charter School,7,40.814952,-73.908773,4985085.322400004,-8227486.975500001
84X538,XAGA,X538,Icahn Charter School 5,11,40.856531,-73.843013,4991202.994900003,-8220166.605799999
84X539,X475,X539,New Visions Charter High School for Advanced Math,10,40.877379,-73.912686,4994271.8838,-8227922.568700001
84X553,X475,X553,New Visions Charter High School for the Humanities,10,40.877379,-73.912686,4994271.8838,-8227922.568700001
84X554,XAFI,X554,Choice Charter School,7,40.808703,-73.921888,4984166.215400003,-8228946.930600001
84X579,XACO,X579,Bronx Charter School for Excellence 2,11,40.845897,-73.864154,4989638.009800002,-8222520.0112
84X581,XCIN,X581,South Bronx Community Charter High School,9,40.828578,-73.908399,4987089.743699998,-8227445.342
84X585,XATI,X585,Legacy College Preparatory Charter School,7,40.813077,-73.919979,4984809.537100002,-8228734.421700001
84X586,XBUD,X586,Brilla Veritas Charter School,7,40.818945,-73.909565,4985672.6608000025,-8227575.1406
84X587,X198,X587,NYC Autism Charter School Bronx,12,40.828406,-73.900121,4987064.439499997,-8226523.839299999
84X588,XBVI,X588,South Bronx Classical Charter School IV,7,40.823885,-73.923271,4986399.344300002,-8229100.885500001
84X589,XAEF,X589,Bronx Charter School for Excellence 3,11,40.888351,-73.862924,4995887.383699998,-8222383.088199999
84X592,XAFJ,X592,Amber Charter School Kingsbridge,10,40.880738,-73.907295,4994766.429200001,-8227322.4453
84X597,X420,X597,Urban Assembly Charter School for Computer Science,12,40.832508,-73.878191,4987667.933799997,-8224082.6028
84X598,X044,X598,KIPP Freedom Charter School,12,40.842564,-73.891086,4989147.550399996,-8225518.0677000005
84X599,XAAI,X599,Cardinal McCloskey Community Charter School,10,40.851395,-73.887345,4990447.108499996,-8225101.6215
84X606,XBPS,X606,Emblaze Academy Charter School,8,40.820102,-73.88819,4985842.852899998,-8225195.6864
84X608,XACD,X608,Bronx Charter School for Excellence 4,11,40.898907,-73.841278,4997441.885200001,-8219973.466499999
84X609,XCKK,X609,Zeta Charter Schools - South Bronx,7,40.816452,-73.915977,4985305.956299998,-8228288.9211
84X610,XCHN,X610,Urban Dove Team Charter School II,8,40.815506,-73.903309,4985166.809299998,-8226878.7258
84X611,XCGA,X611,AECI II: NYC Charter High School for Computer Engi,9,40.836945,-73.917332,4988320.756099999,-8228439.759
84X612,XBPM,X612,Creo College Preparatory Charter School,7,40.816145,-73.919432,4985260.799500003,-8228673.529999999
84X613,XBAY,X613,Bold Charter School,8,40.825121,-73.881894,4986581.170699999,-8224494.8189
84X614,XCKQ,X614,Dream Charter School Mott Haven,7,40.807365,-73.928762,4983969.432700001,-8229712.140799999
84X615,X155,X615,University Prep Charter Middle School,7,40.811051,-73.909363,4984511.5506,-8227552.653999999
84X616,XCLB,X616,KIPP Bronx Charter School II,10,40.868781,-73.896376,4993006.115099996,-8226106.947799999
84X617,XCHO,X617,KIPP Bronx Charter School III,7,40.818347,-73.929502,4985584.697499998,-8229794.517200001
84X619,XAGG,X619,Bronx Arts and Science Charter School,8,40.825715,-73.838299,4986668.554499999,-8219641.8456999995
84X620,XADW,X620,Bronx Charter School for Excellence 5,9,40.847487,-73.89654,4989871.991099998,-8226125.2042
84X623,XBPP,X623,Neighborhood Charter School: Bronx,7,40.808963,-73.909019,4984204.454599999,-8227514.360099999
84X627,XBTY,X627,Capital Preparatory Bronx Charter School,11,40.879852,-73.826791,4994635.980999999,-8218360.7809999995
84X628,XAEG,X628,Brilla Caritas Charter School,10,40.8623,-73.906158,4992052.112599999,-8227195.875
